ip,endpoint,requests_per_minute,failed_logins,payload_size,unusual_time,attack
192.168.1.174,/payment,44,19,4984,1,1
192.168.1.34,/payment,79,14,4428,0,1
192.168.1.227,/cart,31,3,220,0,0
192.168.1.44,/login,114,9,802,0,1
192.168.1.157,/login,20,11,4834,0,0
192.168.1.210,/payment,98,17,3534,1,1
192.168.1.61,/products,96,14,2791,1,1
192.168.1.176,/login,54,10,2168,0,0
192.168.1.68,/payment,84,6,1807,0,1
192.168.1.48,/login,73,3,1572,0,0
192.168.1.214,/login,1,9,1985,1,0
192.168.1.72,/profile,86,13,4930,1,1
192.168.1.21,/cart,42,10,3871,1,0
192.168.1.52,/cart,94,14,478,1,1
192.168.1.117,/profile,83,11,886,0,0
192.168.1.148,/cart,120,15,4083,1,1
192.168.1.28,/products,56,6,3939,1,0
192.168.1.86,/profile,13,17,1689,0,1
192.168.1.14,/products,34,20,2028,1,1
192.168.1.215,/profile,109,2,563,1,1
192.168.1.63,/products,20,13,2670,0,0
192.168.1.206,/login,37,6,4316,1,0
192.168.1.57,/login,75,7,1506,0,0
192.168.1.196,/profile,40,7,3454,1,0
192.168.1.34,/cart,7,13,2965,0,0
192.168.1.117,/cart,51,10,549,0,1
192.168.1.135,/login,22,0,418,0,0
192.168.1.56,/payment,89,17,704,0,1
192.168.1.4,/profile,1,2,2716,1,0
192.168.1.101,/products,61,11,1511,0,1
192.168.1.92,/cart,34,5,1242,1,0
192.168.1.71,/profile,26,0,3154,0,0
192.168.1.148,/products,119,15,2124,1,1
192.168.1.146,/products,74,11,3808,0,1
192.168.1.209,/cart,3,8,3968,1,0
192.168.1.216,/payment,36,6,2735,0,0
192.168.1.17,/cart,46,15,634,0,1
192.168.1.70,/cart,33,4,3880,1,0
192.168.1.69,/login,105,16,4385,1,1
192.168.1.152,/payment,19,5,744,1,0
192.168.1.207,/login,45,13,3214,1,1
192.168.1.185,/profile,32,6,1727,0,0
192.168.1.225,/payment,60,20,1249,1,1
192.168.1.211,/cart,26,0,4389,0,0
192.168.1.209,/payment,91,2,3601,0,1
192.168.1.6,/profile,45,17,884,1,1
192.168.1.92,/products,65,1,1964,1,0
192.168.1.147,/payment,111,1,2172,1,1
192.168.1.230,/payment,90,3,4053,0,0
192.168.1.58,/profile,39,14,546,0,1
192.168.1.55,/login,68,19,3255,1,1
192.168.1.12,/login,69,9,916,1,0
192.168.1.239,/login,75,3,1690,0,0
192.168.1.57,/payment,76,20,2284,0,1
192.168.1.42,/profile,26,20,1038,1,1
192.168.1.152,/cart,34,8,2027,0,0
192.168.1.10,/login,25,2,456,0,0
192.168.1.26,/products,100,13,2053,1,1
192.168.1.166,/payment,51,16,1304,1,1
192.168.1.179,/login,2,8,276,0,0
192.168.1.178,/cart,58,3,3246,1,0
192.168.1.180,/products,43,16,4898,1,1
192.168.1.130,/cart,14,3,3044,1,0
192.168.1.148,/login,106,20,1290,0,1
192.168.1.194,/profile,60,9,1673,1,0
192.168.1.71,/login,36,15,368,1,1
192.168.1.163,/login,87,2,4550,1,0
192.168.1.82,/profile,5,7,2434,0,0
192.168.1.242,/payment,85,16,3046,0,1
192.168.1.136,/profile,69,4,826,0,0
192.168.1.83,/cart,112,14,2821,1,1
192.168.1.1,/login,27,12,3483,0,1
192.168.1.51,/login,16,9,800,0,0
192.168.1.215,/login,79,13,3692,0,1
192.168.1.130,/cart,30,1,3133,0,0
192.168.1.195,/products,26,17,1456,1,1
192.168.1.141,/login,55,10,535,0,0
192.168.1.202,/cart,88,15,3135,1,1
192.168.1.6,/login,106,7,999,0,1
192.168.1.14,/cart,108,4,2738,1,1
192.168.1.93,/cart,83,1,4049,0,1
192.168.1.44,/login,22,17,1768,1,1
192.168.1.16,/login,29,5,515,1,0
192.168.1.77,/login,13,9,1062,1,0
192.168.1.194,/cart,101,5,4433,0,1
192.168.1.168,/profile,116,0,3615,1,1
192.168.1.58,/login,104,4,2005,0,1
192.168.1.147,/login,46,14,4744,0,1
192.168.1.10,/cart,101,17,715,1,1
192.168.1.78,/login,89,5,1423,1,1
192.168.1.90,/login,14,15,2936,0,1
192.168.1.154,/products,20,17,1433,0,1
192.168.1.127,/profile,33,11,2778,1,0
192.168.1.190,/payment,50,9,4409,0,0
192.168.1.100,/profile,10,17,4189,1,1
192.168.1.161,/login,62,2,4583,0,0
192.168.1.139,/cart,48,19,613,1,1
192.168.1.77,/profile,19,10,795,1,0
192.168.1.204,/profile,79,13,1165,1,0
192.168.1.123,/login,101,0,2149,0,1
192.168.1.133,/payment,26,13,1523,0,1
192.168.1.151,/products,47,20,3910,0,1
192.168.1.218,/profile,36,12,2087,1,1
192.168.1.57,/payment,62,12,2580,1,1
192.168.1.124,/products,58,14,299,0,1
192.168.1.100,/payment,8,5,3985,1,0
192.168.1.132,/payment,106,11,3467,0,1
192.168.1.86,/payment,108,14,474,0,1
192.168.1.45,/cart,102,20,4575,1,1
192.168.1.252,/cart,86,9,2294,1,1
192.168.1.199,/products,40,19,2551,1,1
192.168.1.49,/cart,39,18,847,1,1
192.168.1.95,/login,2,7,1126,0,0
192.168.1.56,/profile,9,0,2950,1,0
192.168.1.105,/cart,8,7,722,0,0
192.168.1.139,/products,23,4,528,0,0
192.168.1.128,/products,14,11,489,0,0
192.168.1.166,/payment,58,4,4532,1,0
192.168.1.255,/profile,22,9,4037,0,0
192.168.1.110,/profile,88,1,3382,0,0
192.168.1.216,/cart,79,17,1870,1,1
192.168.1.168,/profile,104,7,3977,0,0
192.168.1.54,/cart,38,4,295,0,0
192.168.1.238,/profile,116,18,1368,0,1
192.168.1.16,/cart,66,0,928,0,0
192.168.1.136,/profile,102,9,4015,0,0
192.168.1.165,/cart,94,10,4934,0,1
192.168.1.186,/products,12,6,4426,0,0
192.168.1.221,/profile,34,18,3661,0,1
192.168.1.105,/payment,89,8,3436,1,0
192.168.1.25,/payment,70,12,3880,1,0
192.168.1.33,/login,107,17,3042,0,1
192.168.1.236,/profile,83,1,458,1,1
192.168.1.47,/cart,79,20,1045,0,1
192.168.1.145,/cart,45,6,3625,1,0
192.168.1.209,/login,100,19,255,1,1
192.168.1.75,/profile,8,3,2345,0,0
192.168.1.46,/profile,108,1,1733,0,1
192.168.1.65,/login,111,2,4541,0,1
192.168.1.98,/products,72,11,1393,0,1
192.168.1.6,/profile,43,16,1864,1,1
192.168.1.80,/cart,53,12,2137,0,1
192.168.1.63,/payment,48,14,4157,1,1
192.168.1.82,/cart,88,13,3404,1,1
192.168.1.241,/payment,32,8,1094,0,0
192.168.1.140,/cart,29,6,471,0,0
192.168.1.247,/payment,11,9,2990,0,0
192.168.1.177,/payment,120,2,1685,1,1
192.168.1.130,/cart,110,15,3529,0,1
192.168.1.141,/products,24,10,3969,1,0
192.168.1.157,/cart,44,16,2503,1,1
192.168.1.14,/products,24,7,3774,1,0
192.168.1.17,/payment,103,2,3001,1,1
192.168.1.179,/products,58,0,235,0,0
192.168.1.62,/products,36,6,1260,0,0
192.168.1.54,/products,116,18,362,0,1
192.168.1.171,/products,44,4,2104,1,0
192.168.1.26,/login,26,15,635,1,1
192.168.1.186,/profile,98,3,3746,1,0
192.168.1.1,/cart,21,3,4396,1,0
192.168.1.166,/payment,89,0,3167,0,1
192.168.1.135,/products,112,10,1443,1,1
192.168.1.15,/cart,75,6,851,1,0
192.168.1.128,/cart,80,17,4960,1,1
192.168.1.66,/cart,46,2,2576,0,0
192.168.1.79,/products,83,7,1552,1,1
192.168.1.82,/profile,2,17,3853,1,1
192.168.1.1,/payment,96,9,1748,1,1
192.168.1.36,/profile,23,4,4283,1,0
192.168.1.17,/products,64,15,4316,1,1
192.168.1.162,/cart,3,0,843,0,0
192.168.1.111,/payment,8,9,1625,0,0
192.168.1.180,/login,101,13,1762,1,1
192.168.1.91,/products,17,1,476,1,0
192.168.1.87,/profile,92,9,2058,0,1
192.168.1.8,/login,93,7,4544,0,0
192.168.1.113,/products,19,18,933,0,1
192.168.1.213,/payment,57,18,2493,1,1
192.168.1.53,/profile,26,8,3305,1,0
192.168.1.31,/payment,68,9,4899,1,0
192.168.1.82,/products,46,1,3390,1,0
192.168.1.163,/payment,10,7,2055,1,0
192.168.1.44,/payment,41,2,1623,0,0
192.168.1.75,/cart,73,17,4089,1,1
192.168.1.47,/cart,105,3,1926,1,1
192.168.1.236,/login,14,5,224,1,0
192.168.1.75,/payment,38,6,4712,0,0
192.168.1.199,/payment,27,20,751,1,1
192.168.1.88,/cart,23,19,1768,1,1
192.168.1.204,/products,36,19,1586,1,1
192.168.1.228,/profile,74,1,2265,1,0
192.168.1.154,/payment,118,18,603,1,1
192.168.1.111,/products,118,7,550,1,1
192.168.1.211,/login,77,10,2220,0,1
192.168.1.120,/profile,81,4,396,1,0
192.168.1.51,/cart,45,4,3925,1,0
192.168.1.133,/payment,61,20,205,1,1
192.168.1.186,/profile,13,20,2487,1,1
192.168.1.95,/profile,76,10,3777,0,0
192.168.1.132,/products,107,6,3339,0,1
192.168.1.124,/products,25,1,2445,1,0
192.168.1.216,/payment,119,20,4157,0,1
192.168.1.194,/login,77,6,3804,0,0
192.168.1.50,/products,13,11,1106,1,1
192.168.1.187,/login,107,13,2699,0,1
192.168.1.157,/profile,40,9,4203,1,0
192.168.1.51,/products,18,10,3277,0,0
192.168.1.103,/payment,18,7,2425,1,0
192.168.1.251,/profile,8,6,3492,1,0
192.168.1.16,/products,118,12,3676,0,1
192.168.1.59,/profile,107,17,4602,0,1
192.168.1.23,/profile,30,11,3335,1,0
192.168.1.162,/login,41,6,559,1,0
192.168.1.74,/payment,66,17,3962,1,1
192.168.1.1,/cart,117,9,3136,0,1
192.168.1.17,/profile,102,6,845,0,1
192.168.1.150,/payment,73,8,635,0,1
192.168.1.119,/login,12,6,3713,1,0
192.168.1.205,/cart,118,13,2650,0,1
192.168.1.62,/login,6,10,2010,0,0
192.168.1.32,/cart,13,16,4888,0,1
192.168.1.158,/payment,79,1,4515,1,1
192.168.1.99,/cart,48,1,4687,1,0
192.168.1.117,/cart,19,5,2485,1,0
192.168.1.224,/profile,63,10,3395,1,0
192.168.1.170,/login,40,4,4320,1,0
192.168.1.128,/cart,25,17,330,0,1
192.168.1.167,/products,4,8,4732,1,0
192.168.1.250,/profile,45,14,4057,0,0
192.168.1.212,/products,120,4,4173,1,1
192.168.1.67,/products,30,2,4437,0,0
192.168.1.15,/payment,86,18,3628,1,1
192.168.1.147,/payment,14,8,2212,0,0
192.168.1.93,/products,70,20,2166,1,1
192.168.1.151,/login,31,11,2135,0,1
192.168.1.195,/login,63,6,407,1,0
192.168.1.94,/profile,55,3,3617,1,0
192.168.1.250,/cart,87,16,1541,1,1
192.168.1.129,/products,116,17,3052,1,1
192.168.1.74,/login,68,19,1649,0,1
192.168.1.235,/products,10,11,861,1,0
192.168.1.132,/products,70,2,546,1,0
192.168.1.163,/products,1,2,2935,1,0
192.168.1.107,/profile,113,11,793,0,1
192.168.1.5,/login,47,14,4594,0,1
192.168.1.5,/profile,92,17,4472,0,1
192.168.1.184,/cart,13,16,3231,0,1
192.168.1.171,/products,56,5,4604,0,0
192.168.1.177,/login,101,18,3755,1,1
192.168.1.246,/payment,104,17,1582,0,1
192.168.1.94,/login,96,20,2214,1,1
192.168.1.204,/profile,65,12,3884,1,1
192.168.1.8,/login,70,20,2525,1,1
192.168.1.163,/profile,33,11,739,0,0
192.168.1.158,/payment,65,14,2380,1,0
192.168.1.157,/payment,108,10,921,0,1
192.168.1.217,/profile,21,19,1405,1,1
192.168.1.141,/products,46,12,4687,1,1
192.168.1.95,/products,96,2,2858,1,1
192.168.1.129,/login,13,16,2269,0,1
192.168.1.101,/profile,24,17,4583,0,1
192.168.1.61,/products,117,8,4985,1,1
192.168.1.49,/login,28,9,242,0,0
192.168.1.169,/login,53,0,4890,0,0
192.168.1.247,/profile,4,5,1954,1,0
192.168.1.118,/login,103,19,3815,0,1
192.168.1.20,/profile,92,10,2015,0,1
192.168.1.86,/profile,51,10,2350,1,0
192.168.1.130,/cart,91,16,968,0,1
192.168.1.85,/payment,45,11,1531,0,1
192.168.1.32,/profile,94,4,1021,1,0
192.168.1.139,/login,87,17,3125,0,1
192.168.1.122,/login,113,20,927,0,1
192.168.1.199,/profile,114,18,2417,0,1
192.168.1.38,/cart,96,13,3717,1,1
192.168.1.191,/products,16,16,877,0,1
192.168.1.154,/products,62,18,2748,1,1
192.168.1.199,/payment,84,5,1734,1,0
192.168.1.160,/profile,49,13,516,1,1
192.168.1.57,/products,54,8,1166,1,0
192.168.1.73,/cart,53,19,2889,1,1
192.168.1.67,/products,44,8,781,0,0
192.168.1.58,/profile,38,10,967,0,1
192.168.1.161,/login,8,14,1940,0,0
192.168.1.66,/products,27,9,1692,1,0
192.168.1.101,/cart,85,10,3992,1,0
192.168.1.137,/cart,46,4,1931,1,0
192.168.1.94,/login,29,8,4025,1,0
192.168.1.120,/profile,15,12,1197,0,1
192.168.1.97,/login,31,7,1001,0,0
192.168.1.223,/payment,100,12,4583,0,1
192.168.1.170,/cart,27,20,1549,1,1
192.168.1.4,/payment,95,1,4232,0,0
192.168.1.23,/payment,119,11,1729,1,1
192.168.1.219,/login,47,15,3628,1,1
192.168.1.2,/cart,87,3,2375,1,0
192.168.1.188,/payment,64,16,2192,1,1
192.168.1.239,/profile,114,4,4552,0,1
192.168.1.169,/products,57,1,2644,1,0
192.168.1.172,/cart,51,9,2229,0,0
192.168.1.30,/profile,72,16,3160,0,1
192.168.1.233,/products,43,15,1825,1,1
192.168.1.149,/cart,63,16,3418,0,1
192.168.1.69,/products,115,0,1767,1,1
192.168.1.215,/payment,65,6,2645,0,0
192.168.1.174,/products,8,2,4066,0,0
192.168.1.132,/cart,106,1,255,1,1
192.168.1.38,/cart,6,3,4012,1,0
192.168.1.186,/products,9,13,1910,0,1
192.168.1.168,/login,94,0,4907,1,0
192.168.1.119,/login,25,4,3264,0,0
192.168.1.244,/cart,1,9,3912,1,0
192.168.1.87,/products,79,0,3340,1,0
192.168.1.242,/products,112,1,814,0,1
192.168.1.104,/cart,4,13,4231,1,1
192.168.1.94,/cart,93,8,1558,1,0
192.168.1.247,/cart,24,9,2268,0,0
192.168.1.124,/profile,59,18,1190,0,1
192.168.1.4,/cart,49,3,3062,0,0
192.168.1.93,/payment,45,5,1705,0,0
192.168.1.220,/products,80,7,2243,0,1
192.168.1.170,/cart,103,15,1990,1,1
192.168.1.38,/products,50,10,3576,1,0
192.168.1.48,/payment,21,17,4673,1,1
192.168.1.17,/profile,110,3,3813,1,0
192.168.1.248,/payment,9,18,3985,1,1
192.168.1.213,/profile,56,15,3589,1,1
192.168.1.235,/profile,15,16,2562,1,1
192.168.1.235,/profile,5,20,4570,1,1
192.168.1.121,/cart,25,3,2213,1,0
192.168.1.123,/products,101,14,4147,1,1
192.168.1.184,/payment,23,5,382,1,0
192.168.1.186,/cart,70,11,1865,1,1
192.168.1.117,/products,72,4,1602,1,0
192.168.1.164,/payment,5,14,2920,0,1
192.168.1.66,/products,44,0,1584,0,0
192.168.1.140,/products,26,9,2319,1,0
192.168.1.250,/cart,16,8,2746,1,0
192.168.1.40,/profile,17,1,552,0,0
192.168.1.81,/profile,85,19,1098,1,1
192.168.1.84,/profile,102,8,4673,1,1
192.168.1.173,/payment,68,0,2614,0,0
192.168.1.162,/cart,48,7,1414,0,0
192.168.1.233,/products,20,16,2835,0,1
192.168.1.8,/payment,105,1,4225,0,1
192.168.1.118,/payment,108,14,2176,0,1
192.168.1.75,/products,109,6,4918,0,1
192.168.1.55,/products,44,4,3786,0,0
192.168.1.228,/login,49,11,2896,0,0
192.168.1.46,/profile,16,13,1706,0,0
192.168.1.235,/profile,39,4,2988,0,0
192.168.1.169,/login,26,2,4609,1,0
192.168.1.231,/payment,13,17,2345,0,1
192.168.1.56,/profile,102,13,4706,1,1
192.168.1.18,/profile,48,12,867,1,1
192.168.1.149,/products,33,2,4143,1,0
192.168.1.89,/profile,66,4,3698,0,0
192.168.1.175,/payment,109,16,3916,1,1
192.168.1.13,/login,76,11,2162,0,0
192.168.1.235,/profile,87,7,313,1,0
192.168.1.15,/payment,15,19,3615,0,1
192.168.1.87,/profile,86,11,1737,1,1
192.168.1.85,/cart,105,11,3455,0,1
192.168.1.244,/login,35,20,2586,0,1
192.168.1.120,/payment,6,5,2788,0,0
192.168.1.238,/products,61,13,2146,1,1
192.168.1.51,/products,76,9,3640,0,0
192.168.1.2,/profile,3,3,443,0,0
192.168.1.121,/login,119,2,1488,0,1
192.168.1.62,/products,2,12,1118,0,1
192.168.1.118,/cart,5,7,2605,0,0
192.168.1.244,/profile,108,17,1723,1,1
192.168.1.91,/profile,117,17,227,1,1
192.168.1.89,/cart,25,13,3035,0,0
192.168.1.116,/login,100,16,4321,1,1
192.168.1.209,/login,7,8,1475,0,0
192.168.1.137,/profile,22,13,3902,1,1
192.168.1.255,/login,118,17,2935,0,1
192.168.1.58,/profile,16,6,1200,1,0
192.168.1.22,/login,55,4,311,0,0
192.168.1.139,/login,7,0,3134,0,0
192.168.1.16,/cart,53,3,2350,1,0
192.168.1.107,/payment,56,19,3356,0,1
192.168.1.195,/profile,68,20,1985,0,1
192.168.1.56,/products,62,3,4992,0,0
192.168.1.19,/cart,77,11,4232,0,1
192.168.1.232,/profile,35,18,1250,1,1
192.168.1.197,/products,112,0,712,0,1
192.168.1.98,/products,112,17,1127,0,1
192.168.1.76,/profile,111,0,4503,1,1
192.168.1.173,/profile,32,18,2294,0,1
192.168.1.116,/payment,14,8,4299,0,0
192.168.1.185,/login,106,16,1136,1,1
192.168.1.120,/login,2,10,3830,0,0
192.168.1.11,/payment,95,0,743,0,1
192.168.1.142,/cart,11,5,1690,0,0
192.168.1.226,/cart,15,9,549,1,0
192.168.1.219,/cart,4,20,4360,1,1
192.168.1.97,/products,41,14,3636,1,1
192.168.1.214,/products,80,0,518,0,0
192.168.1.59,/payment,66,6,4388,1,0
192.168.1.203,/login,1,0,4979,0,0
192.168.1.145,/login,71,8,1030,0,0
192.168.1.78,/products,54,17,3309,0,1
192.168.1.135,/cart,89,15,1816,1,1
192.168.1.9,/cart,25,20,1381,1,1
192.168.1.28,/products,31,14,2409,1,1
192.168.1.75,/profile,1,1,3038,1,0
192.168.1.87,/products,68,3,3250,0,0
192.168.1.116,/products,91,17,1002,0,1
192.168.1.204,/login,59,8,3732,0,0
192.168.1.19,/payment,92,16,641,0,1
192.168.1.27,/login,20,8,4276,0,0
192.168.1.149,/cart,91,12,4313,1,1
192.168.1.45,/login,56,5,470,0,0
192.168.1.255,/profile,114,1,2710,1,1
192.168.1.227,/cart,106,3,4298,1,1
192.168.1.179,/products,70,5,3791,1,0
192.168.1.83,/payment,72,9,2714,1,1
192.168.1.157,/payment,52,15,2253,1,0
192.168.1.230,/payment,56,18,617,0,1
192.168.1.198,/products,85,9,3657,1,0
192.168.1.205,/profile,70,7,4173,1,0
192.168.1.94,/products,38,3,2373,0,0
192.168.1.89,/profile,63,17,1596,1,1
192.168.1.227,/cart,117,4,4530,1,1
192.168.1.158,/profile,79,20,517,0,1
192.168.1.8,/login,20,1,1348,0,0
192.168.1.158,/profile,67,11,4717,0,0
192.168.1.57,/login,62,18,2249,1,1
192.168.1.87,/login,96,5,4036,1,0
192.168.1.37,/profile,38,18,3220,0,1
192.168.1.144,/login,13,1,224,0,0
192.168.1.60,/cart,114,6,2278,1,1
192.168.1.205,/profile,112,1,2991,0,1
192.168.1.53,/products,76,19,2487,1,1
192.168.1.252,/cart,73,18,3628,1,1
192.168.1.60,/payment,85,4,4265,0,0
192.168.1.24,/profile,71,13,754,0,0
192.168.1.117,/profile,94,8,3990,1,0
192.168.1.188,/products,1,4,874,0,0
192.168.1.123,/payment,64,10,3250,1,0
192.168.1.135,/login,52,3,471,1,0
192.168.1.238,/products,18,7,2550,1,0
192.168.1.101,/payment,97,1,2012,1,0
192.168.1.129,/payment,66,5,3522,0,0
192.168.1.72,/payment,70,14,3699,1,1
192.168.1.55,/cart,82,1,2032,1,0
192.168.1.220,/login,88,20,611,0,1
192.168.1.229,/login,116,20,2705,0,1
192.168.1.217,/profile,78,12,2523,0,1
192.168.1.114,/profile,3,5,1265,1,0
192.168.1.152,/cart,77,8,4385,1,0
192.168.1.82,/profile,19,19,3035,0,1
192.168.1.113,/payment,15,4,2494,0,0
192.168.1.185,/payment,109,1,553,0,1
192.168.1.119,/payment,40,13,4717,0,1
192.168.1.174,/payment,8,10,1934,1,1
192.168.1.192,/products,12,4,3715,1,0
192.168.1.224,/profile,38,4,4762,0,0
192.168.1.16,/payment,26,15,4300,0,1
192.168.1.7,/login,108,1,4194,1,1
192.168.1.195,/products,57,13,1920,1,1
192.168.1.123,/products,9,1,3831,0,0
192.168.1.75,/payment,101,12,409,0,1
192.168.1.37,/payment,6,7,403,0,0
192.168.1.157,/products,107,18,3567,0,1
192.168.1.39,/login,79,18,1691,1,1
192.168.1.84,/cart,45,7,2697,1,0
192.168.1.111,/payment,64,8,4609,1,0
192.168.1.179,/login,106,7,2766,0,1
192.168.1.90,/products,5,6,382,1,0
192.168.1.7,/cart,70,6,1301,0,0
192.168.1.26,/products,51,15,1376,0,0
192.168.1.129,/cart,25,18,3553,1,1
192.168.1.97,/cart,89,0,4009,1,0
192.168.1.30,/profile,13,4,517,1,0
192.168.1.89,/login,76,14,974,0,1
192.168.1.205,/profile,99,8,1925,0,0
192.168.1.27,/profile,23,9,337,1,0
192.168.1.160,/payment,52,9,2815,1,0
192.168.1.34,/profile,75,3,3533,0,1
192.168.1.158,/payment,91,19,659,1,1
192.168.1.173,/profile,29,19,971,0,1
192.168.1.147,/cart,94,2,437,0,0
192.168.1.96,/profile,20,19,2961,1,1
192.168.1.45,/payment,23,4,4135,0,0
192.168.1.248,/payment,108,4,227,0,0
192.168.1.144,/payment,75,18,1844,1,1
192.168.1.30,/products,110,10,4648,1,1
192.168.1.210,/cart,90,16,3845,1,1
192.168.1.209,/cart,88,7,2274,1,1
192.168.1.120,/products,106,3,3488,0,1
192.168.1.101,/cart,117,6,4705,1,1
192.168.1.152,/products,92,14,2589,1,1
192.168.1.112,/cart,92,14,2906,1,1
192.168.1.7,/products,22,9,830,0,0
192.168.1.244,/payment,102,20,420,1,1
192.168.1.96,/login,101,0,2988,0,1
192.168.1.193,/payment,27,14,4162,0,1
192.168.1.186,/cart,109,19,739,1,1
192.168.1.116,/cart,43,7,4040,0,0
192.168.1.20,/payment,93,12,2035,0,1
192.168.1.35,/payment,110,17,608,1,1
192.168.1.147,/login,5,17,1119,1,1
192.168.1.181,/login,58,11,4963,0,0
192.168.1.218,/login,97,17,4466,1,1
192.168.1.144,/login,90,1,1306,1,0
192.168.1.45,/products,46,17,444,1,1
192.168.1.169,/login,48,1,2421,0,0
192.168.1.76,/cart,56,16,4846,1,1
192.168.1.140,/profile,47,4,1101,0,0
192.168.1.176,/products,74,13,4516,1,1
192.168.1.198,/cart,117,7,1803,1,1
192.168.1.215,/profile,75,12,1511,1,1
192.168.1.73,/profile,87,3,3780,1,1
192.168.1.231,/payment,99,18,821,1,1
192.168.1.56,/profile,19,16,3777,0,1
192.168.1.171,/cart,109,11,1202,1,1
192.168.1.191,/payment,65,11,1048,0,1
192.168.1.44,/login,92,18,4927,0,1
192.168.1.227,/login,73,4,1638,0,0
192.168.1.4,/login,4,15,1700,1,1
192.168.1.211,/profile,106,11,3324,1,1
192.168.1.38,/profile,20,2,2311,1,0
192.168.1.123,/products,69,0,2944,0,0
192.168.1.176,/cart,37,15,2324,0,0
192.168.1.163,/payment,117,0,3435,1,1
192.168.1.21,/login,32,5,776,1,0
192.168.1.148,/products,114,15,4888,0,1
192.168.1.139,/payment,108,10,1160,1,1
192.168.1.209,/cart,32,20,801,0,1
192.168.1.185,/login,65,20,1288,0,1
192.168.1.250,/products,14,5,836,1,0
192.168.1.188,/cart,29,11,3506,1,0
192.168.1.53,/products,98,15,3815,0,1
192.168.1.180,/payment,61,8,3435,0,0
192.168.1.177,/products,113,13,4636,0,1
192.168.1.118,/cart,28,1,3808,1,0
192.168.1.47,/cart,20,7,1565,0,0
192.168.1.183,/payment,114,15,3436,1,1
192.168.1.186,/payment,4,1,4994,0,0
192.168.1.162,/payment,104,20,4584,0,1
192.168.1.171,/login,80,20,1805,1,1
192.168.1.171,/cart,57,8,3403,1,0
192.168.1.30,/profile,55,3,4366,0,0
192.168.1.11,/cart,115,16,408,1,1
192.168.1.33,/login,52,18,2904,1,1
192.168.1.31,/products,20,6,3239,0,0
192.168.1.175,/login,29,13,333,0,1
192.168.1.6,/login,95,13,4771,1,1
192.168.1.168,/cart,117,12,793,1,1
192.168.1.150,/products,4,7,877,1,0
192.168.1.165,/login,120,20,3661,0,1
192.168.1.192,/cart,89,5,4188,0,1
192.168.1.47,/login,67,18,2981,0,1
192.168.1.86,/cart,34,18,883,1,1
192.168.1.40,/products,20,3,553,1,0
192.168.1.247,/payment,23,2,1743,0,0
192.168.1.161,/products,95,1,4254,1,1
192.168.1.249,/profile,67,19,655,0,1
192.168.1.32,/cart,94,3,4690,0,0
192.168.1.20,/products,31,19,3007,1,1
192.168.1.108,/login,93,8,705,0,1
192.168.1.181,/login,34,16,376,0,1
192.168.1.148,/cart,102,17,1324,0,1
192.168.1.198,/cart,78,6,1227,1,0
192.168.1.255,/products,81,4,3087,0,0
192.168.1.239,/products,58,15,311,0,1
192.168.1.17,/payment,86,20,573,0,1
192.168.1.96,/profile,32,16,4228,1,1
192.168.1.6,/payment,118,12,4336,1,1
192.168.1.75,/login,3,11,3546,0,0
192.168.1.178,/profile,67,6,4325,1,0
192.168.1.92,/login,1,2,859,0,0
192.168.1.220,/profile,113,9,4113,1,1
192.168.1.10,/profile,97,13,1806,1,1
192.168.1.12,/profile,42,20,3627,1,1
192.168.1.5,/products,80,19,1137,1,1
192.168.1.40,/login,100,6,3790,1,0
192.168.1.241,/profile,99,12,1099,0,1
192.168.1.11,/products,58,10,3990,1,1
192.168.1.51,/products,58,4,3160,1,0
192.168.1.222,/login,58,2,1437,1,0
192.168.1.229,/payment,6,7,3991,1,0
192.168.1.102,/profile,64,1,1132,0,0
192.168.1.255,/profile,119,2,1065,0,1
192.168.1.53,/payment,13,18,3566,0,1
192.168.1.5,/payment,61,11,2081,1,0
192.168.1.86,/profile,49,4,2296,0,0
192.168.1.241,/products,19,4,2558,1,0
192.168.1.164,/cart,63,16,1341,0,1
192.168.1.86,/profile,36,19,3738,1,1
192.168.1.238,/login,29,10,3474,1,0
192.168.1.133,/products,115,5,2731,1,1
192.168.1.202,/payment,55,0,1993,1,0
192.168.1.239,/cart,102,8,3218,1,1
192.168.1.143,/profile,62,7,4272,0,0
192.168.1.185,/login,45,4,2479,1,0
192.168.1.180,/login,95,4,252,1,0
192.168.1.166,/cart,89,19,2450,0,1
192.168.1.135,/payment,16,6,359,1,0
192.168.1.34,/login,93,1,3453,0,1
192.168.1.218,/products,105,4,4532,0,1
192.168.1.27,/cart,65,8,1874,0,0
192.168.1.1,/products,19,5,2107,1,0
192.168.1.198,/cart,80,14,2645,0,1
192.168.1.170,/cart,66,7,2133,0,0
192.168.1.202,/payment,87,7,4380,0,0
192.168.1.158,/cart,95,4,2743,0,0
192.168.1.197,/payment,82,16,1767,0,1
192.168.1.109,/cart,112,20,3426,0,1
192.168.1.128,/products,66,0,1784,1,0
192.168.1.4,/cart,84,10,849,1,0
192.168.1.138,/payment,4,4,1008,1,0
192.168.1.98,/login,105,10,4565,1,1
192.168.1.235,/login,87,13,3179,0,1
192.168.1.154,/cart,53,4,4192,1,0
192.168.1.173,/products,29,20,3000,0,1
192.168.1.188,/products,96,18,3695,1,1
192.168.1.181,/products,79,16,3055,0,1
192.168.1.10,/profile,97,13,2288,0,1
192.168.1.74,/products,102,6,591,0,1
